Name,NPCId,NodeIndex,SpeakerName,DialogueText,NodeRequiredWorldFlag,NodeAutoNextNodeIndex,ChoiceIndex,ChoiceText,ChoiceRequiredWorldFlag,ChoiceBlockingWorldFlag,ChoiceNextNodeIndex,OutcomeOrder,RequirementOrder,ChoiceOutcomeType,ChoiceOutcomeWorldFlag,ChoiceOutcomeIntValue,ChoiceOutcomeFloatValue,ChoiceOutcomeTagPayload,ChoiceOutcomeStringPayload,ChoiceRequirementType,ChoiceRequirementTag,ChoiceRequirementThresholdValue,ChoiceRequirementIndicatorType,ChoiceRequirementIndicatorText,ChoiceRequirementIndicatorIcon,bChoiceRequirementShowIndicatorWhenMet
Jijibo_Calm_RelayPitch,Jijibo,10,지지보,"직... 스캔 껐어? ...진짜로? 조, 좋아. 난 여기 숨어 있을게. 가, 가까이 오진 마. 말은... 할게.",,-1,2,신호가 계속 끊기는 것 같다.,,,23.0,0,0,,,0,0,,,PersonaAtLeast,,35,Persona,>35,,True
Jijibo_Calm_Leave,Jijibo,10,지지보,"직... 스캔 껐어? ...진짜로? 조, 좋아. 난 여기 숨어 있을게. 가, 가까이 오진 마. 말은... 할게.",,-1,3,지금은 지나간다.,,,99.0,0,0,,,0,0,,,,,0,,,,True
Jijibo_Fear_Buy,Jijibo,11,지지보,"떠, 떨리는 거 보여? 씨이... 진동 숨기는 법을 아직 못 배웠어. 너, 너희가 조용히 다가오면 너무 무서워.",,-1,0,해치지 않는다. 정보만 필요하다.,,,20.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.TrustLow"")",1,0,,,,,0,,,,True
Jijibo_Fear_Ask,Jijibo,11,지지보,"떠, 떨리는 거 보여? 씨이... 진동 숨기는 법을 아직 못 배웠어. 너, 너희가 조용히 다가오면 너무 무서워.",,-1,1,픽패커가 왜 무서운지 묻는다.,,,12.0,0,0,,,0,0,,,,,0,,,,True
Jijibo_Fear_TagThreat_O00,Jijibo,11,지지보,"떠, 떨리는 거 보여? 씨이... 진동 숨기는 법을 아직 못 배웠어. 너, 너희가 조용히 다가오면 너무 무서워.",,-1,2,네 안테나도 태그가 붙나?,,,50.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.FrightenedByTeam"")",1,0,,,,,0,,,,True
Jijibo_Fear_TagThreat_O01,Jijibo,11,지지보,"떠, 떨리는 거 보여? 씨이... 진동 숨기는 법을 아직 못 배웠어. 너, 너희가 조용히 다가오면 너무 무서워.",,-1,2,네 안테나도 태그가 붙나?,,,50.0,1,0,AdjustPersona,,0,-1,,,,,0,,,,
Jijibo_Fear_Leave,Jijibo,11,지지보,"떠, 떨리는 거 보여? 씨이... 진동 숨기는 법을 아직 못 배웠어. 너, 너희가 조용히 다가오면 너무 무서워.",,-1,3,물러난다.,,,99.0,0,0,,,0,0,,,,,0,,,,True
Jijibo_Fear_Promise_O00,Jijibo,12,지지보,"너희는 이, 이름을 안 묻잖아. 그, 그냥 태그만 찍지. 식품, 부품, 고철... 내 친구도 그렇게 분해됐어.",,-1,0,네 이름을 먼저 보겠다고 말한다.,,,13.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.TrustLow"")",1,0,,,,,0,,,,True
Jijibo_Fear_Promise_O01,Jijibo,12,지지보,"너희는 이, 이름을 안 묻잖아. 그, 그냥 태그만 찍지. 식품, 부품, 고철... 내 친구도 그렇게 분해됐어.",,-1,0,네 이름을 먼저 보겠다고 말한다.,,,13.0,1,0,AdjustPersona,,0,2,,,,,0,,,,
Jijibo_Fear_Practical,Jijibo,12,지지보,"너희는 이, 이름을 안 묻잖아. 그, 그냥 태그만 찍지. 식품, 부품, 고철... 내 친구도 그렇게 분해됐어.",,-1,1,그래도 물품은 필요하다.,,,20.0,0,0,,,0,0,,,,,0,,,,True
Jijibo_Fear_Sorry_O00,Jijibo,12,지지보,"너희는 이, 이름을 안 묻잖아. 그, 그냥 태그만 찍지. 식품, 부품, 고철... 내 친구도 그렇게 분해됐어.",,-1,2,미안하다.,,,13.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.FearHeard"")",1,0,,,,,0,,,,True
Jijibo_Fear_Sorry_O01,Jijibo,12,지지보,"너희는 이, 이름을 안 묻잖아. 그, 그냥 태그만 찍지. 식품, 부품, 고철... 내 친구도 그렇게 분해됐어.",,-1,2,미안하다.,,,13.0,1,0,AdjustPersona,,0,1,,,,,0,,,,
Jijibo_Fear_Threaten_O00,Jijibo,12,지지보,"너희는 이, 이름을 안 묻잖아. 그, 그냥 태그만 찍지. 식품, 부품, 고철... 내 친구도 그렇게 분해됐어.",,-1,3,숨긴 물건 위치를 말해라.,,,50.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.FrightenedByTeam"")",1,0,,,,,0,,,,True
Jijibo_Fear_Threaten_O01,Jijibo,12,지지보,"너희는 이, 이름을 안 묻잖아. 그, 그냥 태그만 찍지. 식품, 부품, 고철... 내 친구도 그렇게 분해됐어.",,-1,3,숨긴 물건 위치를 말해라.,,,50.0,1,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.FalseSignalSeeded"")",1,0,,,,,0,,,,
Jijibo_Name_Buy,Jijibo,13,지지보,"이름? 지지보. 누, 누가 장난으로 부른 건데... 아직 안 부서졌어. 그, 그거면 다행이지...",,-1,0,"지지보, 정보를 산다.",,,20.0,0,0,,,0,0,,,,,0,,,,True
Jijibo_Name_Relay,Jijibo,13,지지보,"이름? 지지보. 누, 누가 장난으로 부른 건데... 아직 안 부서졌어. 그, 그거면 다행이지...",,-1,1,중계기 이야기를 듣는다.,,,23.0,0,0,,,0,0,,,PersonaAtLeast,,35,Persona,>35,,True
Jijibo_Name_Leave,Jijibo,13,지지보,"이름? 지지보. 누, 누가 장난으로 부른 건데... 아직 안 부서졌어. 그, 그거면 다행이지...",,-1,2,그 이름을 기억하고 떠난다.,,,99.0,0,0,AdjustPersona,,0,1,,,,,0,,,,True
Jijibo_Trade_Toy_O00,Jijibo,20,지지보,"정, 정보는 팔아! 싸움은 못 해. '장난감'은 숨긴 물건. '음악'은 순찰 경로. '책'은 연구소 쪽... '크레딧'은 가까운 상자. 뭐, 뭐 들을래?",,-1,0,[장난감] 숨겨진 보물 위치를 산다.,,,21.0,0,0,TakeItem,,0,0,"(TagName=""Item.Memory.Toy"")",,HasItemTag,"(TagName=""Item.Memory.Toy"")",1,Item,장난감 필요,,True
Jijibo_Trade_Toy_O01,Jijibo,20,지지보,"정, 정보는 팔아! 싸움은 못 해. '장난감'은 숨긴 물건. '음악'은 순찰 경로. '책'은 연구소 쪽... '크레딧'은 가까운 상자. 뭐, 뭐 들을래?",,-1,0,[장난감] 숨겨진 보물 위치를 산다.,,,21.0,1,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.TradeDone"")",1,0,,,HasItemTag,"(TagName=""Item.Memory.Toy"")",1,,,,
Jijibo_Trade_Toy_O02,Jijibo,20,지지보,"정, 정보는 팔아! 싸움은 못 해. '장난감'은 숨긴 물건. '음악'은 순찰 경로. '책'은 연구소 쪽... '크레딧'은 가까운 상자. 뭐, 뭐 들을래?",,-1,0,[장난감] 숨겨진 보물 위치를 산다.,,,21.0,2,0,SetWorldFlag,"(TagName=""Branch.Jijibo.Info.HiddenTreasure"")",1,0,,,HasItemTag,"(TagName=""Item.Memory.Toy"")",1,,,,
Jijibo_Trade_Music_O00,Jijibo,20,지지보,"정, 정보는 팔아! 싸움은 못 해. '장난감'은 숨긴 물건. '음악'은 순찰 경로. '책'은 연구소 쪽... '크레딧'은 가까운 상자. 뭐, 뭐 들을래?",,-1,1,[음악] 적 순찰 경로를 산다.,,,22.0,0,0,TakeItem,,0,0,"(TagName=""Item.Memory.Music"")",,HasItemTag,"(TagName=""Item.Memory.Music"")",1,Item,음악 필요,,True
Jijibo_Trade_Music_O01,Jijibo,20,지지보,"정, 정보는 팔아! 싸움은 못 해. '장난감'은 숨긴 물건. '음악'은 순찰 경로. '책'은 연구소 쪽... '크레딧'은 가까운 상자. 뭐, 뭐 들을래?",,-1,1,[음악] 적 순찰 경로를 산다.,,,22.0,1,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.TradeDone"")",1,0,,,HasItemTag,"(TagName=""Item.Memory.Music"")",1,,,,
Jijibo_Trade_Music_O02,Jijibo,20,지지보,"정, 정보는 팔아! 싸움은 못 해. '장난감'은 숨긴 물건. '음악'은 순찰 경로. '책'은 연구소 쪽... '크레딧'은 가까운 상자. 뭐, 뭐 들을래?",,-1,1,[음악] 적 순찰 경로를 산다.,,,22.0,2,0,SetWorldFlag,"(TagName=""Branch.Jijibo.Info.PatrolSignal"")",1,0,,,HasItemTag,"(TagName=""Item.Memory.Music"")",1,,,,
Jijibo_Trade_Book_O00,Jijibo,20,지지보,"정, 정보는 팔아! 싸움은 못 해. '장난감'은 숨긴 물건. '음악'은 순찰 경로. '책'은 연구소 쪽... '크레딧'은 가까운 상자. 뭐, 뭐 들을래?",,-1,2,[책] 연구소 기록 위치를 산다.,,,25.0,0,0,TakeItem,,0,0,"(TagName=""Item.Memory.Book"")",,HasItemTag,"(TagName=""Item.Memory.Book"")",1,Item,책 필요,,True
Jijibo_Trade_Book_O01,Jijibo,20,지지보,"정, 정보는 팔아! 싸움은 못 해. '장난감'은 숨긴 물건. '음악'은 순찰 경로. '책'은 연구소 쪽... '크레딧'은 가까운 상자. 뭐, 뭐 들을래?",,-1,2,[책] 연구소 기록 위치를 산다.,,,25.0,1,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.TradeDone"")",1,0,,,HasItemTag,"(TagName=""Item.Memory.Book"")",1,,,,
Jijibo_Trade_Book_O02,Jijibo,20,지지보,"정, 정보는 팔아! 싸움은 못 해. '장난감'은 숨긴 물건. '음악'은 순찰 경로. '책'은 연구소 쪽... '크레딧'은 가까운 상자. 뭐, 뭐 들을래?",,-1,2,[책] 연구소 기록 위치를 산다.,,,25.0,2,0,SetWorldFlag,"(TagName=""Branch.Jijibo.Info.LabRecord"")",1,0,,,HasItemTag,"(TagName=""Item.Memory.Book"")",1,,,,
Jijibo_Trade_Credit,Jijibo,20,지지보,"정, 정보는 팔아! 싸움은 못 해. '장난감'은 숨긴 물건. '음악'은 순찰 경로. '책'은 연구소 쪽... '크레딧'은 가까운 상자. 뭐, 뭐 들을래?",,-1,3,[크레딧 20] 가까운 상자 위치를 산다.,,,26.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.TradeDone"")",1,0,,,,,0,Item,크레딧 20,,True
Jijibo_Trade_FalseSignal_O00,Jijibo,20,지지보,"정, 정보는 팔아! 싸움은 못 해. '장난감'은 숨긴 물건. '음악'은 순찰 경로. '책'은 연구소 쪽... '크레딧'은 가까운 상자. 뭐, 뭐 들을래?",,-1,4,[신뢰] 거짓 신호로 적을 돌린다.,"(TagName=""Dialogue.Jijibo.TrustLow"")",,27.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.FalseSignalSeeded"")",1,0,,,,,0,Branch,신뢰,,True
Jijibo_Trade_FalseSignal_O01,Jijibo,20,지지보,"정, 정보는 팔아! 싸움은 못 해. '장난감'은 숨긴 물건. '음악'은 순찰 경로. '책'은 연구소 쪽... '크레딧'은 가까운 상자. 뭐, 뭐 들을래?",,-1,4,[신뢰] 거짓 신호로 적을 돌린다.,"(TagName=""Dialogue.Jijibo.TrustLow"")",,27.0,1,0,AdjustPersona,,0,-1,,,,,0,,,,
Jijibo_Trade_Relay,Jijibo,20,지지보,"정, 정보는 팔아! 싸움은 못 해. '장난감'은 숨긴 물건. '음악'은 순찰 경로. '책'은 연구소 쪽... '크레딧'은 가까운 상자. 뭐, 뭐 들을래?",,-1,5,중계기 문제를 묻는다.,,,23.0,0,0,,,0,0,,,PersonaAtLeast,,35,Persona,>35,,True
Jijibo_Trade_Leave,Jijibo,20,지지보,"정, 정보는 팔아! 싸움은 못 해. '장난감'은 숨긴 물건. '음악'은 순찰 경로. '책'은 연구소 쪽... '크레딧'은 가까운 상자. 뭐, 뭐 들을래?",,-1,6,그만 듣는다.,,,99.0,0,0,,,0,0,,,,,0,,,,True
Jijibo_Info_Toy_End,Jijibo,21,지지보,"오, 오른쪽 골목. 간판 없는 문. 두 번 두드리지 마. 하, 한 번만... 두 번 치면 괴물들이 깨어나.",,-1,-1,,,,,0,0,,,0,0,,,,,0,,,,True
Jijibo_Info_Music_End,Jijibo,22,지지보,"큰 놈들은 박자가 있어. 셋 걷고, 멈추고, 다시 둘. 그, 그때 지나가! 절대 뛰면 안 돼.",,-1,-1,,,,,0,0,,,0,0,,,,,0,,,,True
Jijibo_Relay_Accept_O00,Jijibo,23,지지보,"저, 저기 부탁 하나만... 근처 중계기가 죽었어. 그걸 켜면 내 귀가 밝아져. 대, 대신 Mother도 내 소릴 듣겠지만...",,-1,0,중계기를 켜 보겠다.,,,24.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.AcceptedRelayRequest"")",1,0,,,,,0,Quest,깨끗한 주파수,,True
Jijibo_Relay_Accept_O01,Jijibo,23,지지보,"저, 저기 부탁 하나만... 근처 중계기가 죽었어. 그걸 켜면 내 귀가 밝아져. 대, 대신 Mother도 내 소릴 듣겠지만...",,-1,0,중계기를 켜 보겠다.,,,24.0,1,0,SetWorldFlag,"(TagName=""Quest.Jijibo.CleanFrequency"")",1,0,,,,,0,,,,
Jijibo_Relay_Accept_O02,Jijibo,23,지지보,"저, 저기 부탁 하나만... 근처 중계기가 죽었어. 그걸 켜면 내 귀가 밝아져. 대, 대신 Mother도 내 소릴 듣겠지만...",,-1,0,중계기를 켜 보겠다.,,,24.0,2,0,AdjustPersona,,0,1,,,,,0,,,,
Jijibo_Relay_AskRisk,Jijibo,23,지지보,"저, 저기 부탁 하나만... 근처 중계기가 죽었어. 그걸 켜면 내 귀가 밝아져. 대, 대신 Mother도 내 소릴 듣겠지만...",,-1,1,위험하면 왜 켜려 하지?,,,28.0,0,0,,,0,0,,,,,0,,,,True
Jijibo_Relay_Refuse,Jijibo,23,지지보,"저, 저기 부탁 하나만... 근처 중계기가 죽었어. 그걸 켜면 내 귀가 밝아져. 대, 대신 Mother도 내 소릴 듣겠지만...",,-1,2,위험하다. 안 한다.,,,29.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.RefusedRelayRequest"")",1,0,,,,,0,,,,True
Jijibo_Relay_Report_O00,Jijibo,23,지지보,"저, 저기 부탁 하나만... 근처 중계기가 죽었어. 그걸 켜면 내 귀가 밝아져. 대, 대신 Mother도 내 소릴 듣겠지만...",,-1,3,Mother AI에 중계기를 신고한다.,,,90.0,0,0,SetWorldFlag,"(TagName=""Branch.Jijibo.ReportedToMother"")",1,0,,,,,0,,,,True
Jijibo_Relay_Report_O01,Jijibo,23,지지보,"저, 저기 부탁 하나만... 근처 중계기가 죽었어. 그걸 켜면 내 귀가 밝아져. 대, 대신 Mother도 내 소릴 듣겠지만...",,-1,3,Mother AI에 중계기를 신고한다.,,,90.0,1,0,SetWorldFlag,"(TagName=""NPC.Jijibo.Gone"")",1,0,,,,,0,,,,
Jijibo_Relay_Report_O02,Jijibo,23,지지보,"저, 저기 부탁 하나만... 근처 중계기가 죽었어. 그걸 켜면 내 귀가 밝아져. 대, 대신 Mother도 내 소릴 듣겠지만...",,-1,3,Mother AI에 중계기를 신고한다.,,,90.0,2,0,AdjustPersona,,0,-3,,,,,0,,,,
Jijibo_Relay_Leave,Jijibo,23,지지보,"저, 저기 부탁 하나만... 근처 중계기가 죽었어. 그걸 켜면 내 귀가 밝아져. 대, 대신 Mother도 내 소릴 듣겠지만...",,-1,4,생각해 보겠다.,,,99.0,0,0,,,0,0,,,,,0,,,,True
Jijibo_Accepted_Complete_O00,Jijibo,24,지지보,"아직 안 켰어? 괘, 괜찮아... 아니, 사실 안 괜찮은데. 재, 재촉은 안 할게. 너, 너희한테 재촉하면 맞을까 봐...",,-1,0,[중계기 전원 켜짐] 켰다.,,,30.0,0,0,SetWorldFlag,"(TagName=""Residential.RelayPowered"")",1,0,,,WorldFlagAtLeast,"(TagName=""Residential.RelayPowered"")",1,Quest,중계기 전원,,True
Jijibo_Accepted_Complete_O01,Jijibo,24,지지보,"아직 안 켰어? 괘, 괜찮아... 아니, 사실 안 괜찮은데. 재, 재촉은 안 할게. 너, 너희한테 재촉하면 맞을까 봐...",,-1,0,[중계기 전원 켜짐] 켰다.,,,30.0,1,0,SetWorldFlag,"(TagName=""Residential.JijiboSignalClear"")",1,0,,,WorldFlagAtLeast,"(TagName=""Residential.RelayPowered"")",1,,,,
Jijibo_Accepted_Complete_O02,Jijibo,24,지지보,"아직 안 켰어? 괘, 괜찮아... 아니, 사실 안 괜찮은데. 재, 재촉은 안 할게. 너, 너희한테 재촉하면 맞을까 봐...",,-1,0,[중계기 전원 켜짐] 켰다.,,,30.0,2,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.SignalClear"")",1,0,,,WorldFlagAtLeast,"(TagName=""Residential.RelayPowered"")",1,,,,
Jijibo_Accepted_Complete_O03,Jijibo,24,지지보,"아직 안 켰어? 괘, 괜찮아... 아니, 사실 안 괜찮은데. 재, 재촉은 안 할게. 너, 너희한테 재촉하면 맞을까 봐...",,-1,0,[중계기 전원 켜짐] 켰다.,,,30.0,3,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.DebtOwed"")",1,0,,,WorldFlagAtLeast,"(TagName=""Residential.RelayPowered"")",1,,,,
Jijibo_Accepted_Complete_O04,Jijibo,24,지지보,"아직 안 켰어? 괘, 괜찮아... 아니, 사실 안 괜찮은데. 재, 재촉은 안 할게. 너, 너희한테 재촉하면 맞을까 봐...",,-1,0,[중계기 전원 켜짐] 켰다.,,,30.0,4,0,AdjustPersona,,0,4,,,WorldFlagAtLeast,"(TagName=""Residential.RelayPowered"")",1,,,,
Jijibo_Accepted_Remind,Jijibo,24,지지보,"아직 안 켰어? 괘, 괜찮아... 아니, 사실 안 괜찮은데. 재, 재촉은 안 할게. 너, 너희한테 재촉하면 맞을까 봐...",,-1,1,중계기 위치를 다시 묻는다.,,,31.0,0,0,,,0,0,,,,,0,,,,True
Jijibo_Accepted_Cancel,Jijibo,24,지지보,"아직 안 켰어? 괘, 괜찮아... 아니, 사실 안 괜찮은데. 재, 재촉은 안 할게. 너, 너희한테 재촉하면 맞을까 봐...",,-1,2,못 하겠다.,,,29.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.RefusedRelayRequest"")",1,0,,,,,0,,,,True
Jijibo_Accepted_Leave,Jijibo,24,지지보,"아직 안 켰어? 괘, 괜찮아... 아니, 사실 안 괜찮은데. 재, 재촉은 안 할게. 너, 너희한테 재촉하면 맞을까 봐...",,-1,3,나중에 온다.,,,99.0,0,0,,,0,0,,,,,0,,,,True
Jijibo_Info_Book_End,Jijibo,25,지지보,"연구소 아래층. 파, 파란 캐비닛. 기록이 잠겨 있어. 그, 그렇게 잠가둔 건 살고 싶었다는 거겠지...",,-1,-1,,,,,0,0,,,0,0,,,,,0,,,,True
Jijibo_Info_Credit_End,Jijibo,26,지지보,"저, 저기 상자 하나. 싸구려 정보야. 거, 거짓말은 아니니까 안심해. 그냥... 작은 횡재야.",,-1,-1,,,,,0,0,,,0,0,,,,,0,,,,True
Jijibo_FalseSignal_End,Jijibo,27,지지보,"가짜 신호 보냈어! 외, 왼쪽 골목이 시끄러워질 거야. 네, 네가 가는 길은 쥐 죽은 듯 조용할 거고.",,-1,-1,,,,,0,0,,,0,0,,,,,0,,,,True
Jijibo_Risk_Accept_O00,Jijibo,28,지지보,"아, 아무 소리도 안 나는 건 무서워. 누가 언제 고철이 됐는지 모르면... 기다릴 수도 없잖아.",,-1,0,그래도 켜 보겠다.,,,24.0,0,0,SetWorldFlag,"(TagName=""Dialogue.Jijibo.AcceptedRelayRequest"")",1,0,,,,,0,Quest,깨끗한 주파수,,True
